row;Country;Name;UNLocode;Latitude;Longitude;H3_hex_8;H3_int_index_8;H3_ring;H3_res;type
110;ITA;Amalfi;ITAMA;40.633136;14.599431;881e9d8725fffff;613028140140199935;-1;8;green
111;ITA;Amalfi;ITAMA;40.633136;14.599431;881e9d8727fffff;613028140142297087;-1;8;green
112;ITA;Amalfi;ITAMA;40.633136;14.599431;881e9d8723fffff;613028140138102783;-1;8;green
113;ITA;Amalfi;ITAMA;40.633136;14.599431;881e9d855dfffff;613028139662049279;-1;8;green
114;ITA;Amalfi;ITAMA;40.633136;14.599431;881e9d8465fffff;613028139402002431;-1;8;green
115;ITA;Amalfi;ITAMA;40.633136;14.599431;881e9d8461fffff;613028139397808127;-1;8;green
116;ITA;Amalfi;ITAMA;40.633136;14.599431;881e9d8469fffff;613028139406196735;-1;8;green
117;ITA;Amalfi;ITAMA;40.633136;14.599431;881e9d8731fffff;613028140152782847;-1;8;green
118;ITA;Amalfi;ITAMA;40.633136;14.599431;881e9d873bfffff;613028140163268607;-1;8;green
119;ITA;Amalfi;ITAMA;40.633136;14.599431;881e9d8715fffff;613028140123422719;-1;8;green
120;ITA;Amalfi;ITAMA;40.633136;14.599431;881e9d8711fffff;613028140119228415;-1;8;green
121;ITA;Amalfi;ITAMA;40.633136;14.599431;881e9d871bfffff;613028140129714175;-1;8;green
122;ITA;Amalfi;ITAMA;40.633136;14.599431;881e9d844dfffff;613028139376836607;-1;8;green
123;ITA;Amalfi;ITAMA;40.633136;14.599431;881e9d8445fffff;613028139368447999;-1;8;green
124;ITA;Amalfi;ITAMA;40.633136;14.599431;881e9d8713fffff;613028140121325567;-1;8;green
125;ITA;Amalfi;ITAMA;40.633136;14.599431;881e9d8717fffff;613028140125519871;-1;8;green
126;ITA;Amalfi;ITAMA;40.633136;14.599431;881e9d846dfffff;613028139410391039;-1;8;green
127;ITA;Amalfi;ITAMA;40.633136;14.599431;881e9d8733fffff;613028140154879999;-1;8;green
128;ITA;Amalfi;ITAMA;40.633136;14.599431;881e9d8737fffff;613028140159074303;-1;8;green
129;ITA;Amalfi;ITAMA;40.633136;14.599431;881e9d8735fffff;613028140156977151;-1;8;green
130;ITA;Amalfi;ITAMA;40.633136;14.599431;881e9d873dfffff;613028140165365759;-1;8;green
131;ITA;Amalfi;ITAMA;40.633136;14.599431;881e9d8739fffff;613028140161171455;-1;8;green
132;ITA;Ancona;ITAOI;43.616973;13.495666;881e859281fffff;613026493922017279;-1;8;green
133;ITA;Ancona;ITAOI;43.616973;13.495666;881e8592d7fffff;613026494012194815;-1;8;green
134;ITA;Ancona;ITAOI;43.616973;13.495666;881e85929dfffff;613026493951377407;-1;8;green
135;ITA;Ancona;ITAOI;43.616973;13.495666;881e85928bfffff;613026493932503039;-1;8;green
136;ITA;Anzio;ITANZ;41.446203;12.632226;881e82b0a1fffff;613026295850205183;-1;8;green
137;ITA;Anzio;ITANZ;41.446203;12.632226;881e82b0adfffff;613026295862788095;-1;8;green
138;ITA;Arbatax;ITATX;39.939487;9.701233;881e90ce65fffff;613027265913028607;-1;8;green
