,imo,mmsi,callsign,latitude,longitude,vessel_name,vessel_type,source,dt_pos_utc,sog,cog,heading,H3_int_index_8
565,9706592,247388800.0,IBTI,43.9942,10.05523333,ROSA DEI VENTI,Cargo,T-AIS,2021-10-03 08:31:46,9.8,10.8,11.0,613029802726653951
520,9706592,247388800.0,IBTI,44.00465,10.05771667,ROSA DEI VENTI,Cargo,T-AIS,2021-10-03 08:36:25,57.7,9.8,10.0,613029802735042559
522,9706592,247388800.0,IBTI,44.01826667,10.05328333,ROSA DEI VENTI,Cargo,T-AIS,2021-10-03 08:43:45,7.0,322.9,321.0,613029803257233407
601,9706592,247388800.0,IBTI,44.02251667,10.0487,ROSA DEI VENTI,Cargo,T-AIS,2021-10-03 08:46:27,7.3,321.8,320.0,613029803200610303
827,9706592,247388800.0,IBTI,44.025,10.04666667,ROSA DEI VENTI,Cargo,S-AIS,2021-10-03 08:48:07,7.0,321.0,0.0,613029803200610303
859,9706592,247388800.0,IBTI,44.03166667,10.04,ROSA DEI VENTI,Cargo,S-AIS,2021-10-03 08:54:06,2.0,293.0,0.0,613029803194318847
739,9706592,247388800.0,IBTI,44.03138333,10.03975,ROSA DEI VENTI,Cargo,T-AIS,2021-10-03 08:56:57,1.8,113.6,255.0,613029803194318847
758,9706592,247388800.0,IBTI,44.03166667,10.04333333,ROSA DEI VENTI,Cargo,S-AIS,2021-10-03 09:00:08,2.0,38.0,0.0,613029803194318847
795,9706592,247388800.0,IBTI,44.03333333,10.04333333,ROSA DEI VENTI,Cargo,S-AIS,2021-10-03 09:03:10,1.0,17.0,0.0,613029803194318847
519,9706592,247388800.0,IBTI,44.03341667,10.04275,ROSA DEI VENTI,Cargo,T-AIS,2021-10-03 09:06:56,0.5,276.7,205.0,613029803194318847
523,9706592,247388800.0,IBTI,44.03348333,10.04266667,ROSA DEI VENTI,Cargo,T-AIS,2021-10-03 09:08:05,0.3,304.8,205.0,613029803194318847
537,9706592,247388800.0,IBTI,44.03333333,10.04333333,ROSA DEI VENTI,Cargo,S-AIS,2021-10-03 09:12:11,0.0,70.0,0.0,613029803194318847
793,9706592,247388800.0,IBTI,44.03333333,10.04333333,ROSA DEI VENTI,Cargo,S-AIS,2021-10-03 09:18:12,0.0,97.0,0.0,613029803194318847
798,9706592,247388800.0,IBTI,44.03333333,10.04333333,ROSA DEI VENTI,Cargo,S-AIS,2021-10-03 09:21:14,0.0,32.0,0.0,613029803194318847
852,9706592,247388800.0,IBTI,44.03355,10.04253333,ROSA DEI VENTI,Cargo,T-AIS,2021-10-03 09:23:32,0.0,44.0,205.0,613029803194318847
604,9706592,247388800.0,IBTI,44.03353333,10.04255,ROSA DEI VENTI,Cargo,T-AIS,2021-10-03 09:35:31,0.0,281.3,204.0,613029803194318847
539,9706592,247388800.0,IBTI,44.03333333,10.04333333,ROSA DEI VENTI,Cargo,S-AIS,2021-10-03 09:39:16,0.0,82.0,0.0,613029803194318847
578,9706592,247388800.0,IBTI,44.03333333,10.04333333,ROSA DEI VENTI,Cargo,S-AIS,2021-10-03 09:45:14,0.0,344.0,0.0,613029803194318847
783,9706592,247388800.0,IBTI,44.03355,10.04255,ROSA DEI VENTI,Cargo,T-AIS,2021-10-03 09:47:32,0.0,12.3,205.0,613029803194318847
823,9706592,247388800.0,IBTI,44.03333333,10.04333333,ROSA DEI VENTI,Cargo,S-AIS,2021-10-03 09:57:20,0.0,176.0,0.0,613029803194318847
832,9706592,247388800.0,IBTI,44.03333333,10.04333333,ROSA DEI VENTI,Cargo,S-AIS,2021-10-03 10:00:24,0.0,208.0,0.0,613029803194318847
543,9706592,247388800.0,IBTI,44.03333333,10.04333333,ROSA DEI VENTI,Cargo,S-AIS,2021-10-03 10:09:18,0.0,286.0,0.0,613029803194318847
530,9706592,247388800.0,IBTI,44.03355,10.04255,ROSA DEI VENTI,Cargo,T-AIS,2021-10-03 10:11:32,0.0,100.3,205.0,613029803194318847
794,9706592,247388800.0,IBTI,44.03333333,10.04333333,ROSA DEI VENTI,Cargo,S-AIS,2021-10-03 10:24:23,0.0,186.0,0.0,613029803194318847
857,9706592,247388800.0,IBTI,44.03355,10.04255,ROSA DEI VENTI,Cargo,T-AIS,2021-10-03 10:29:31,0.0,70.4,205.0,613029803194318847
835,9706592,247388800.0,IBTI,44.03333333,10.04333333,ROSA DEI VENTI,Cargo,S-AIS,2021-10-03 10:33:27,0.0,207.0,0.0,613029803194318847
851,9706592,247388800.0,IBTI,44.03355,10.04255,ROSA DEI VENTI,Cargo,T-AIS,2021-10-03 10:41:32,0.1,173.7,205.0,613029803194318847
858,9706592,247388800.0,IBTI,44.03333333,10.04333333,ROSA DEI VENTI,Cargo,S-AIS,2021-10-03 10:42:30,0.0,31.0,0.0,613029803194318847
781,9706592,247388800.0,IBTI,44.03355,10.04255,ROSA DEI VENTI,Cargo,T-AIS,2021-10-03 10:56:33,0.0,97.7,205.0,613029803194318847
834,9706592,247388800.0,IBTI,44.03333333,10.04333333,ROSA DEI VENTI,Cargo,S-AIS,2021-10-03 10:57:29,0.0,154.0,0.0,613029803194318847
746,9706592,247388800.0,IBTI,44.03355,10.04255,ROSA DEI VENTI,Cargo,T-AIS,2021-10-03 11:08:32,0.0,158.2,205.0,613029803194318847
821,9706592,247388800.0,IBTI,44.03333333,10.04333333,ROSA DEI VENTI,Cargo,S-AIS,2021-10-03 11:12:29,0.0,168.0,0.0,613029803194318847
642,9706592,247388800.0,IBTI,44.03333333,10.04333333,ROSA DEI VENTI,Cargo,S-AIS,2021-10-03 11:15:31,0.0,177.0,0.0,613029803194318847
566,9706592,247388800.0,IBTI,44.03355,10.04255,ROSA DEI VENTI,Cargo,T-AIS,2021-10-03 11:20:31,0.0,167.0,205.0,613029803194318847
864,9706592,247388800.0,IBTI,44.03333333,10.04333333,ROSA DEI VENTI,Cargo,S-AIS,2021-10-03 11:30:33,0.0,196.0,0.0,613029803194318847
534,9706592,247388800.0,IBTI,44.03333333,10.04333333,ROSA DEI VENTI,Cargo,S-AIS,2021-10-03 11:33:36,0.0,140.0,0.0,613029803194318847
791,9706592,247388800.0,IBTI,44.03333333,10.04333333,ROSA DEI VENTI,Cargo,S-AIS,2021-10-03 11:39:36,0.0,8.0,0.0,613029803194318847
630,9706592,247388800.0,IBTI,44.03355,10.04255,ROSA DEI VENTI,Cargo,T-AIS,2021-10-03 11:44:32,0.0,172.8,205.0,613029803194318847
542,9706592,247388800.0,IBTI,44.03333333,10.04333333,ROSA DEI VENTI,Cargo,S-AIS,2021-10-03 11:48:38,0.0,218.0,0.0,613029803194318847
569,9706592,247388800.0,IBTI,44.03353333,10.04255,ROSA DEI VENTI,Cargo,T-AIS,2021-10-03 11:56:31,0.0,8.5,205.0,613029803194318847
563,9706592,247388800.0,IBTI,44.03353333,10.04255,ROSA DEI VENTI,Cargo,T-AIS,2021-10-03 12:08:33,0.0,127.4,205.0,613029803194318847
611,9706592,247388800.0,IBTI,44.03333333,10.04333333,ROSA DEI VENTI,Cargo,S-AIS,2021-10-03 12:09:43,0.0,2.0,0.0,613029803194318847
562,9706592,247388800.0,IBTI,44.03353333,10.04255,ROSA DEI VENTI,Cargo,T-AIS,2021-10-03 12:20:31,0.0,174.0,205.0,613029803194318847
866,9706592,247388800.0,IBTI,44.03333333,10.04333333,ROSA DEI VENTI,Cargo,S-AIS,2021-10-03 12:27:53,0.0,205.0,0.0,613029803194318847
632,9706592,247388800.0,IBTI,44.03353333,10.04255,ROSA DEI VENTI,Cargo,T-AIS,2021-10-03 12:32:30,0.1,11.3,205.0,613029803194318847
754,9706592,247388800.0,IBTI,44.03333333,10.04333333,ROSA DEI VENTI,Cargo,S-AIS,2021-10-03 12:36:48,0.0,359.0,0.0,613029803194318847
848,9706592,247388800.0,IBTI,44.03353333,10.04255,ROSA DEI VENTI,Cargo,T-AIS,2021-10-03 12:50:31,0.0,56.0,205.0,613029803194318847
745,9706592,247388800.0,IBTI,44.03353333,10.04255,ROSA DEI VENTI,Cargo,T-AIS,2021-10-03 13:02:32,0.0,248.6,205.0,613029803194318847
789,9706592,247388800.0,IBTI,44.03333333,10.04333333,ROSA DEI VENTI,Cargo,S-AIS,2021-10-03 13:06:50,0.0,290.0,0.0,613029803194318847
573,9706592,247388800.0,IBTI,44.03333333,10.04333333,ROSA DEI VENTI,Cargo,S-AIS,2021-10-03 13:12:49,0.0,210.0,0.0,613029803194318847
635,9706592,247388800.0,IBTI,44.03353333,10.04255,ROSA DEI VENTI,Cargo,T-AIS,2021-10-03 13:14:31,0.0,190.9,205.0,613029803194318847
799,9706592,247388800.0,IBTI,44.03333333,10.04333333,ROSA DEI VENTI,Cargo,S-AIS,2021-10-03 13:21:50,0.0,108.0,0.0,613029803194318847
862,9706592,247388800.0,IBTI,44.03333333,10.04333333,ROSA DEI VENTI,Cargo,S-AIS,2021-10-03 13:24:51,0.0,112.0,0.0,613029803194318847
853,9706592,247388800.0,IBTI,44.03355,10.04255,ROSA DEI VENTI,Cargo,T-AIS,2021-10-03 13:26:31,0.1,283.6,205.0,613029803194318847
792,9706592,247388800.0,IBTI,44.03333333,10.04333333,ROSA DEI VENTI,Cargo,S-AIS,2021-10-03 13:33:55,0.0,163.0,0.0,613029803194318847
535,9706592,247388800.0,IBTI,44.03333333,10.04333333,ROSA DEI VENTI,Cargo,S-AIS,2021-10-03 13:36:55,0.0,160.0,0.0,613029803194318847
607,9706592,247388800.0,IBTI,44.03355,10.04255,ROSA DEI VENTI,Cargo,T-AIS,2021-10-03 13:38:31,0.0,145.8,205.0,613029803194318847
634,9706592,247388800.0,IBTI,44.03353333,10.04255,ROSA DEI VENTI,Cargo,T-AIS,2021-10-03 13:50:33,0.0,127.0,205.0,613029803194318847
752,9706592,247388800.0,IBTI,44.03333333,10.04333333,ROSA DEI VENTI,Cargo,S-AIS,2021-10-03 13:54:58,0.0,271.0,0.0,613029803194318847
743,9706592,247388800.0,IBTI,44.03355,10.04255,ROSA DEI VENTI,Cargo,T-AIS,2021-10-03 14:02:32,0.0,216.1,205.0,613029803194318847
863,9706592,247388800.0,IBTI,44.03333333,10.04333333,ROSA DEI VENTI,Cargo,S-AIS,2021-10-03 14:03:57,0.0,150.0,0.0,613029803194318847
639,9706592,247388800.0,IBTI,44.03333333,10.04333333,ROSA DEI VENTI,Cargo,S-AIS,2021-10-03 14:07:05,0.0,244.0,0.0,613029803194318847
643,9706592,247388800.0,IBTI,44.03333333,10.04333333,ROSA DEI VENTI,Cargo,S-AIS,2021-10-03 14:13:05,0.0,325.0,0.0,613029803194318847
741,9706592,247388800.0,IBTI,44.03355,10.04255,ROSA DEI VENTI,Cargo,T-AIS,2021-10-03 14:17:33,0.0,201.7,205.0,613029803194318847
631,9706592,247388800.0,IBTI,44.03355,10.04255,ROSA DEI VENTI,Cargo,T-AIS,2021-10-03 14:32:31,0.0,338.2,205.0,613029803194318847
605,9706592,247388800.0,IBTI,44.03355,10.04255,ROSA DEI VENTI,Cargo,T-AIS,2021-10-03 14:44:31,0.0,214.7,205.0,613029803194318847
541,9706592,247388800.0,IBTI,44.03333333,10.04333333,ROSA DEI VENTI,Cargo,S-AIS,2021-10-03 14:46:07,0.0,213.0,0.0,613029803194318847
780,9706592,247388800.0,IBTI,44.03353333,10.04255,ROSA DEI VENTI,Cargo,T-AIS,2021-10-03 14:59:32,0.0,223.3,205.0,613029803194318847
860,9706592,247388800.0,IBTI,44.03333333,10.04333333,ROSA DEI VENTI,Cargo,S-AIS,2021-10-03 15:07:08,0.0,287.0,0.0,613029803194318847
629,9706592,247388800.0,IBTI,44.03355,10.04255,ROSA DEI VENTI,Cargo,T-AIS,2021-10-03 15:11:32,0.0,15.8,205.0,613029803194318847
545,9706592,247388800.0,IBTI,44.03333333,10.04333333,ROSA DEI VENTI,Cargo,S-AIS,2021-10-03 15:13:12,0.0,336.0,0.0,613029803194318847
817,9706592,247388800.0,IBTI,44.03353333,10.04255,ROSA DEI VENTI,Cargo,T-AIS,2021-10-03 15:26:32,0.0,44.6,205.0,613029803194318847
836,9706592,247388800.0,IBTI,44.03333333,10.04333333,ROSA DEI VENTI,Cargo,S-AIS,2021-10-03 15:28:12,0.0,39.0,0.0,613029803194318847
757,9706592,247388800.0,IBTI,44.03333333,10.04333333,ROSA DEI VENTI,Cargo,S-AIS,2021-10-03 15:31:12,0.0,12.0,0.0,613029803194318847
824,9706592,247388800.0,IBTI,44.03333333,10.04333333,ROSA DEI VENTI,Cargo,S-AIS,2021-10-03 15:34:15,0.0,338.0,0.0,613029803194318847
524,9706592,247388800.0,IBTI,44.03353333,10.04255,ROSA DEI VENTI,Cargo,T-AIS,2021-10-03 15:38:31,0.0,89.3,205.0,613029803194318847
833,9706592,247388800.0,IBTI,44.03333333,10.04333333,ROSA DEI VENTI,Cargo,S-AIS,2021-10-03 15:40:14,0.0,277.0,0.0,613029803194318847
641,9706592,247388800.0,IBTI,44.03333333,10.04333333,ROSA DEI VENTI,Cargo,S-AIS,2021-10-03 15:43:16,0.0,265.0,0.0,613029803194318847
606,9706592,247388800.0,IBTI,44.03355,10.04255,ROSA DEI VENTI,Cargo,T-AIS,2021-10-03 15:56:31,0.0,358.4,205.0,613029803194318847
867,9706592,247388800.0,IBTI,44.03333333,10.04333333,ROSA DEI VENTI,Cargo,S-AIS,2021-10-03 16:01:17,0.0,296.0,0.0,613029803194318847
782,9706592,247388800.0,IBTI,44.03355,10.04255,ROSA DEI VENTI,Cargo,T-AIS,2021-10-03 16:08:33,0.0,5.2,205.0,613029803194318847
819,9706592,247388800.0,IBTI,44.03355,10.04255,ROSA DEI VENTI,Cargo,T-AIS,2021-10-03 16:20:32,0.0,43.1,205.0,613029803194318847
613,9706592,247388800.0,IBTI,44.03333333,10.04333333,ROSA DEI VENTI,Cargo,S-AIS,2021-10-03 16:22:28,0.0,43.0,0.0,613029803194318847
788,9706592,247388800.0,IBTI,44.03333333,10.04333333,ROSA DEI VENTI,Cargo,S-AIS,2021-10-03 16:25:28,0.0,2.0,0.0,613029803194318847
785,9706592,247388800.0,IBTI,44.03355,10.04255,ROSA DEI VENTI,Cargo,T-AIS,2021-10-03 16:32:31,0.0,270.8,205.0,613029803194318847
567,9706592,247388800.0,IBTI,44.03355,10.04255,ROSA DEI VENTI,Cargo,T-AIS,2021-10-03 16:44:32,0.0,267.9,205.0,613029803194318847
818,9706592,247388800.0,IBTI,44.03355,10.04255,ROSA DEI VENTI,Cargo,T-AIS,2021-10-03 16:56:31,0.0,189.8,205.0,613029803194318847
612,9706592,247388800.0,IBTI,44.03333333,10.04333333,ROSA DEI VENTI,Cargo,S-AIS,2021-10-03 17:04:28,0.0,146.0,0.0,613029803194318847
847,9706592,247388800.0,IBTI,44.03355,10.04255,ROSA DEI VENTI,Cargo,T-AIS,2021-10-03 17:08:33,0.0,204.7,205.0,613029803194318847
637,9706592,247388800.0,IBTI,44.03333333,10.04333333,ROSA DEI VENTI,Cargo,S-AIS,2021-10-03 17:13:31,0.0,112.0,0.0,613029803194318847
610,9706592,247388800.0,IBTI,44.03355,10.04255,ROSA DEI VENTI,Cargo,T-AIS,2021-10-03 17:20:33,0.0,302.4,205.0,613029803194318847
828,9706592,247388800.0,IBTI,44.03333333,10.04333333,ROSA DEI VENTI,Cargo,S-AIS,2021-10-03 17:22:33,0.0,94.0,0.0,613029803194318847
822,9706592,247388800.0,IBTI,44.03333333,10.04333333,ROSA DEI VENTI,Cargo,S-AIS,2021-10-03 17:25:33,0.0,151.0,0.0,613029803194318847
564,9706592,247388800.0,IBTI,44.03355,10.04255,ROSA DEI VENTI,Cargo,T-AIS,2021-10-03 17:35:32,0.0,45.7,205.0,613029803194318847
749,9706592,247388800.0,IBTI,44.03333333,10.04333333,ROSA DEI VENTI,Cargo,S-AIS,2021-10-03 17:40:32,0.0,138.0,0.0,613029803194318847
540,9706592,247388800.0,IBTI,44.03333333,10.04333333,ROSA DEI VENTI,Cargo,S-AIS,2021-10-03 17:43:33,0.0,265.0,0.0,613029803194318847
538,9706592,247388800.0,IBTI,44.03333333,10.04333333,ROSA DEI VENTI,Cargo,S-AIS,2021-10-03 17:46:31,0.0,52.0,0.0,613029803194318847
633,9706592,247388800.0,IBTI,44.03353333,10.04255,ROSA DEI VENTI,Cargo,T-AIS,2021-10-03 17:47:32,0.0,327.3,205.0,613029803194318847
576,9706592,247388800.0,IBTI,44.03333333,10.04333333,ROSA DEI VENTI,Cargo,S-AIS,2021-10-03 17:58:36,0.0,330.0,0.0,613029803194318847
525,9706592,247388800.0,IBTI,44.03353333,10.04255,ROSA DEI VENTI,Cargo,T-AIS,2021-10-03 18:02:31,0.0,8.6,205.0,613029803194318847
533,9706592,247388800.0,IBTI,44.03333333,10.04333333,ROSA DEI VENTI,Cargo,S-AIS,2021-10-03 18:07:40,0.0,333.0,0.0,613029803194318847
815,9706592,247388800.0,IBTI,44.03353333,10.04255,ROSA DEI VENTI,Cargo,T-AIS,2021-10-03 18:14:31,0.0,41.0,205.0,613029803194318847
544,9706592,247388800.0,IBTI,44.03333333,10.04333333,ROSA DEI VENTI,Cargo,S-AIS,2021-10-03 18:16:35,0.0,338.0,0.0,613029803194318847
536,9706592,247388800.0,IBTI,44.03333333,10.04333333,ROSA DEI VENTI,Cargo,S-AIS,2021-10-03 18:22:38,0.0,112.0,0.0,613029803194318847
603,9706592,247388800.0,IBTI,44.03355,10.04255,ROSA DEI VENTI,Cargo,T-AIS,2021-10-03 18:26:31,0.1,161.4,205.0,613029803194318847
747,9706592,247388800.0,IBTI,44.03355,10.04255,ROSA DEI VENTI,Cargo,T-AIS,2021-10-03 18:38:32,0.0,74.7,205.0,613029803194318847
614,9706592,247388800.0,IBTI,44.03333333,10.04333333,ROSA DEI VENTI,Cargo,S-AIS,2021-10-03 18:43:41,0.0,222.0,0.0,613029803194318847
568,9706592,247388800.0,IBTI,44.03355,10.04255,ROSA DEI VENTI,Cargo,T-AIS,2021-10-03 18:50:32,0.0,65.6,205.0,613029803194318847
742,9706592,247388800.0,IBTI,44.03355,10.04255,ROSA DEI VENTI,Cargo,T-AIS,2021-10-03 19:02:31,0.0,303.4,205.0,613029803194318847
820,9706592,247388800.0,IBTI,44.03333333,10.04333333,ROSA DEI VENTI,Cargo,S-AIS,2021-10-03 19:10:45,0.0,130.0,0.0,613029803194318847
856,9706592,247388800.0,IBTI,44.03355,10.04255,ROSA DEI VENTI,Cargo,T-AIS,2021-10-03 19:14:31,0.0,228.9,205.0,613029803194318847
532,9706592,247388800.0,IBTI,44.03333333,10.04333333,ROSA DEI VENTI,Cargo,S-AIS,2021-10-03 19:16:50,0.0,310.0,0.0,613029803194318847
640,9706592,247388800.0,IBTI,44.03333333,10.04333333,ROSA DEI VENTI,Cargo,S-AIS,2021-10-03 19:19:46,0.0,299.0,0.0,613029803194318847
529,9706592,247388800.0,IBTI,44.03355,10.04255,ROSA DEI VENTI,Cargo,T-AIS,2021-10-03 19:26:32,0.0,196.5,205.0,613029803194318847
740,9706592,247388800.0,IBTI,44.03355,10.04255,ROSA DEI VENTI,Cargo,T-AIS,2021-10-03 19:41:30,0.0,231.6,205.0,613029803194318847
829,9706592,247388800.0,IBTI,44.03333333,10.04333333,ROSA DEI VENTI,Cargo,S-AIS,2021-10-03 19:43:53,0.0,322.0,0.0,613029803194318847
755,9706592,247388800.0,IBTI,44.03333333,10.04333333,ROSA DEI VENTI,Cargo,S-AIS,2021-10-03 19:46:53,0.0,194.0,0.0,613029803194318847
570,9706592,247388800.0,IBTI,44.03355,10.04255,ROSA DEI VENTI,Cargo,T-AIS,2021-10-03 19:56:32,0.0,180.0,205.0,613029803194318847
756,9706592,247388800.0,IBTI,44.03333333,10.04333333,ROSA DEI VENTI,Cargo,S-AIS,2021-10-03 19:58:52,0.0,24.0,0.0,613029803194318847
571,9706592,247388800.0,IBTI,44.03333333,10.04333333,ROSA DEI VENTI,Cargo,S-AIS,2021-10-03 20:01:56,0.0,170.0,0.0,613029803194318847
528,9706592,247388800.0,IBTI,44.03355,10.04255,ROSA DEI VENTI,Cargo,T-AIS,2021-10-03 20:08:33,0.0,72.8,205.0,613029803194318847
748,9706592,247388800.0,IBTI,44.03333333,10.04333333,ROSA DEI VENTI,Cargo,S-AIS,2021-10-03 20:13:57,0.0,241.0,0.0,613029803194318847
638,9706592,247388800.0,IBTI,44.03333333,10.04333333,ROSA DEI VENTI,Cargo,S-AIS,2021-10-03 20:16:55,0.0,187.0,0.0,613029803194318847
615,9706592,247388800.0,IBTI,44.03333333,10.04333333,ROSA DEI VENTI,Cargo,S-AIS,2021-10-03 20:19:55,0.0,274.0,0.0,613029803194318847
609,9706592,247388800.0,IBTI,44.03355,10.04255,ROSA DEI VENTI,Cargo,T-AIS,2021-10-03 20:20:32,0.0,251.1,205.0,613029803194318847
790,9706592,247388800.0,IBTI,44.03333333,10.04333333,ROSA DEI VENTI,Cargo,S-AIS,2021-10-03 20:22:56,0.0,339.0,0.0,613029803194318847
784,9706592,247388800.0,IBTI,44.03355,10.04255,ROSA DEI VENTI,Cargo,T-AIS,2021-10-03 20:35:31,0.0,211.2,205.0,613029803194318847
744,9706592,247388800.0,IBTI,44.03355,10.04256667,ROSA DEI VENTI,Cargo,T-AIS,2021-10-03 20:50:33,0.0,29.8,205.0,613029803194318847
861,9706592,247388800.0,IBTI,44.03333333,10.04333333,ROSA DEI VENTI,Cargo,S-AIS,2021-10-03 20:59:03,0.0,333.0,0.0,613029803194318847
816,9706592,247388800.0,IBTI,44.03355,10.04256667,ROSA DEI VENTI,Cargo,T-AIS,2021-10-03 21:02:32,0.0,184.0,205.0,613029803194318847
608,9706592,247388800.0,IBTI,44.03355,10.04255,ROSA DEI VENTI,Cargo,T-AIS,2021-10-03 21:14:32,0.0,51.3,205.0,613029803194318847
753,9706592,247388800.0,IBTI,44.03333333,10.04333333,ROSA DEI VENTI,Cargo,S-AIS,2021-10-03 21:20:04,0.0,176.0,0.0,613029803194318847
855,9706592,247388800.0,IBTI,44.03355,10.04255,ROSA DEI VENTI,Cargo,T-AIS,2021-10-03 21:26:32,0.0,346.6,205.0,613029803194318847
850,9706592,247388800.0,IBTI,44.03353333,10.04255,ROSA DEI VENTI,Cargo,T-AIS,2021-10-03 21:38:33,0.0,250.5,205.0,613029803194318847
577,9706592,247388800.0,IBTI,44.03333333,10.04333333,ROSA DEI VENTI,Cargo,S-AIS,2021-10-03 21:47:10,0.0,321.0,0.0,613029803194318847
579,9706592,247388800.0,IBTI,44.03333333,10.04333333,ROSA DEI VENTI,Cargo,S-AIS,2021-10-03 21:50:10,0.0,233.0,0.0,613029803194318847
846,9706592,247388800.0,IBTI,44.03353333,10.04255,ROSA DEI VENTI,Cargo,T-AIS,2021-10-03 21:53:31,0.0,229.1,205.0,613029803194318847
796,9706592,247388800.0,IBTI,44.03333333,10.04333333,ROSA DEI VENTI,Cargo,S-AIS,2021-10-03 21:59:13,0.0,113.0,0.0,613029803194318847
787,9706592,247388800.0,IBTI,44.03353333,10.04255,ROSA DEI VENTI,Cargo,T-AIS,2021-10-03 22:05:32,0.0,211.6,205.0,613029803194318847
831,9706592,247388800.0,IBTI,44.03333333,10.04333333,ROSA DEI VENTI,Cargo,S-AIS,2021-10-03 22:08:10,0.0,259.0,0.0,613029803194318847
575,9706592,247388800.0,IBTI,44.03333333,10.04333333,ROSA DEI VENTI,Cargo,S-AIS,2021-10-03 22:14:19,0.0,115.0,0.0,613029803194318847
602,9706592,247388800.0,IBTI,44.03353333,10.04255,ROSA DEI VENTI,Cargo,T-AIS,2021-10-03 22:17:31,0.0,17.8,205.0,613029803194318847
527,9706592,247388800.0,IBTI,44.03353333,10.04255,ROSA DEI VENTI,Cargo,T-AIS,2021-10-03 22:29:32,0.0,81.7,205.0,613029803194318847
636,9706592,247388800.0,IBTI,44.03333333,10.04333333,ROSA DEI VENTI,Cargo,S-AIS,2021-10-03 22:32:13,0.0,205.0,0.0,613029803194318847
750,9706592,247388800.0,IBTI,44.03333333,10.04333333,ROSA DEI VENTI,Cargo,S-AIS,2021-10-03 22:35:20,0.0,235.0,0.0,613029803194318847
830,9706592,247388800.0,IBTI,44.03333333,10.04333333,ROSA DEI VENTI,Cargo,S-AIS,2021-10-03 22:38:20,0.0,167.0,0.0,613029803194318847
531,9706592,247388800.0,IBTI,44.03355,10.04255,ROSA DEI VENTI,Cargo,T-AIS,2021-10-03 22:41:32,0.0,278.8,205.0,613029803194318847
826,9706592,247388800.0,IBTI,44.03333333,10.04333333,ROSA DEI VENTI,Cargo,S-AIS,2021-10-03 22:44:20,0.0,205.0,0.0,613029803194318847
526,9706592,247388800.0,IBTI,44.03355,10.04255,ROSA DEI VENTI,Cargo,T-AIS,2021-10-03 22:53:32,0.0,358.1,205.0,613029803194318847
574,9706592,247388800.0,IBTI,44.03333333,10.04333333,ROSA DEI VENTI,Cargo,S-AIS,2021-10-03 22:59:23,0.0,303.0,0.0,613029803194318847
521,9706592,247388800.0,IBTI,44.03355,10.04255,ROSA DEI VENTI,Cargo,T-AIS,2021-10-03 23:05:32,0.0,236.5,205.0,613029803194318847
797,9706592,247388800.0,IBTI,44.03333333,10.04333333,ROSA DEI VENTI,Cargo,S-AIS,2021-10-03 23:08:21,0.0,152.0,0.0,613029803194318847
786,9706592,247388800.0,IBTI,44.03355,10.04255,ROSA DEI VENTI,Cargo,T-AIS,2021-10-03 23:17:32,0.0,332.0,205.0,613029803194318847
854,9706592,247388800.0,IBTI,44.03355,10.04255,ROSA DEI VENTI,Cargo,T-AIS,2021-10-03 23:35:32,0.0,168.0,205.0,613029803194318847
572,9706592,247388800.0,IBTI,44.03333333,10.04333333,ROSA DEI VENTI,Cargo,S-AIS,2021-10-03 23:41:28,0.0,205.0,0.0,613029803194318847
849,9706592,247388800.0,IBTI,44.03355,10.04255,ROSA DEI VENTI,Cargo,T-AIS,2021-10-03 23:47:32,0.0,91.5,205.0,613029803194318847
751,9706592,247388800.0,IBTI,44.03333333,10.04333333,ROSA DEI VENTI,Cargo,S-AIS,2021-10-03 23:47:33,0.0,148.0,0.0,613029803194318847
825,9706592,247388800.0,IBTI,44.03333333,10.04333333,ROSA DEI VENTI,Cargo,S-AIS,2021-10-03 23:53:27,0.0,324.0,0.0,613029803194318847
