Country,Name,UNLocode,Latitude,Longitude,H3_hex_8,H3_int_index_8,H3_ring,H3_res,type
ESP,Ciudadela,ESQIU,40.000008,3.830999,8839430c17fffff,613496911378251775,3,8,
ESP,Gandia,ESGAN,38.99524,-0.144604,8839546f25fffff,613498106199146495,3,8,
ESP,ibiza,ESIBZ,38.903283,1.447634,883951c523fffff,613497923124068351,3,8,
ESP,Palamos,ESPAL,41.843736,3.127971,883945568dfffff,613497068805160959,3,8,
ESP,Palma de Mallorca,ESPMI,39.559272,2.634292,883942646dfffff,613496866371272703,3,8,
ESP,San Carlos de la Rapita,ESSCR,40.609072,0.604586,883973372dfffff,613500221478928383,3,8,
ESP,Tarragona,ESTAR,41.090664,1.216159,8839468323fffff,613497149493084159,3,8,
ESP,Aviles,ESAVS,43.562385,-5.921093,88185ba02dfffff,612918058257743871,3,8,
ESP,Bermeo,ESBRM,43.419994,-2.715962,88184bc519fffff,612916968657256447,3,8,
ESP,Bilbao,ESBIO,43.266452,-2.948762,88184b5461fffff,612916938399547391,3,8,
ESP,Burela,ESBRL,43.655825,-7.344294,883925ae87fffff,613494893397934079,3,8,
ESP,Cadiz,ESCAD,36.536218,-6.282222,88391e05b9fffff,613494367048433663,3,8,
ESP,Cala Sabina,ESCBS,39.603484,3.388072,8839434d27fffff,613496928843333631,3,8,
ESP,Carino,ESCNO,43.734174,-7.862498,883925bb49fffff,613494896822583295,3,8,
ESP,Celeiro,ESCEL,43.682157,-7.602953,883925a10dfffff,613494889780346879,3,8,
ESP,Ceuta,ESCEU,35.89604,-5.311504,88391aa9dbfffff,613494136229593087,3,8,
ESP,Denia,ESDNA,38.844312,0.122556,883950d59bfffff,613497858825388031,3,8,
ESP,Ferrol,ESFRO,43.47679,-8.229905,883925c401fffff,613494899163004927,3,8,
ESP,Garrucha,ESGAR,37.178957,-1.816512,8838255a41fffff,613477278589911039,3,8,
ESP,Gijon,ESGIJ,43.545388,-5.668692,88185bb4e3fffff,612918063817293823,3,8,
ESP,La Estaca,ESLES,43.77109,-7.669687,883925b1a1fffff,613494894230503423,3,8,
ESP,Laxe,ESLAX,43.222898,-8.999395,8839243301fffff,613494791520387071,3,8,
ESP,Las Palmas de Gran Canaria,ESLPA,28.128203,-15.423251,88346b4e39fffff,613411716979490815,3,8,
ESP,Malaga,ESAGP,36.699001,-4.414728,8839195b1bfffff,613494046370824191,3,8,
ESP,Puebla del Caraminal,ESLPC,42.604804,-8.930817,8839246dc9fffff,613494807299358719,3,8,
ESP,Puerto de Santa Maria,ESPSM,36.592895,-6.227157,88391e0497fffff,613494366744346623,3,8,
ESP,Ribadeo,ESRIB,43.53395,-7.036825,88185b4c5bfffff,612918035757400063,3,8,
ESP,Rota,ESROT,36.614398,-6.350703,88391e0445fffff,613494366658363391,3,8,
ESP,San Antonio,ESSAA,38.975545,1.29707,883951c231fffff,613497922333442047,3,8,
ESP,Santa Cruz de Tenerife,ESSCT,28.455962,-16.247505,88346a6d57fffff,613411656612970495,3,8,
ESP,Santander,ESSDR,43.449424,-3.814769,88392db223fffff,613495444122632191,3,8,
ESP,Tarifa,ESTRF,36.006549,-5.603333,88391a8c81fffff,613494128350593023,3,8,
ESP,Valencia,ESVLC,39.43389,-0.30285,8839540f55fffff,613498080479674367,3,8,
ESP,Vigo,ESVGO,42.242803,-8.723443,883920cc61fffff,613494557813768191,3,8,
ESP,San Cibrao,ESSCI,43.69956,-7.440327,883925a0b7fffff,613494889690169343,3,8,
ESP,Arrecife de Lanzarote,ESACE,28.967157,-13.532594,8834698ac1fffff,613411595789271039,3,8,
ESP,Playa Santiago,ESPPS,28.026675,-17.19659,88344e916bfffff,613409742152269823,3,8,
DEU,Beidenfleth,DEBEI,53.877023,9.419452,881f159415fffff,613036389950291967,3,8,
DEU,Brake,DEBKE,53.33,8.485,881f14345dfffff,613036295536508927,3,8,
DEU,Busum,DEBUM,54.121,8.859,881f333a57fffff,613038427444609023,3,8,
DEU,Dagebull,DEDAG,54.730574,8.690316,881f31414bfffff,613038291872120831,3,8,
DEU,Dranske,DEDRA,54.627007,13.234735,881f01c095fffff,613035027506135039,3,8,
DEU,Eckernforde,DEECK,54.474418,9.842949,881f06896bfffff,613035356295528447,3,8,
DEU,Emden,DEEME,53.351432,7.199002,881f14c2d9fffff,613036333784367103,3,8,
DEU,Flensburg,DEFLF,54.802,9.43,881f31754bfffff,613038305830764543,3,8,
DEU,Gluckstadt,DEGLU,53.784957,9.413422,881f158769fffff,613036386548711423,3,8,
DEU,Greifswald,DEGRD,54.096,13.455,881f03b709fffff,613035162382368767,3,8,
DEU,Heiligenhafen,DEHHF,54.373077,10.991616,881f06341dfffff,613035333396725759,3,8,
DEU,Hochdonn,DEHOD,54.018032,9.299118,881f332ee3fffff,613038424370184191,3,8,
DEU,Husum,DEHUS,54.471611,9.035194,881f33a299fffff,613038455431102463,3,8,
DEU,Kappeln,DEKAP,54.656754,9.936372,881f068347fffff,613035354647166975,3,8,
DEU,Laboe,DELAB,54.403,10.218,881f061093fffff,613035323856781311,3,8,
DEU,List/Sylt,DELIS,55.017,8.44,881f31ca43fffff,613038328639389695,3,8,
DEU,Lubeck,DELBC,53.89,10.7,881f029b03fffff,613035086140407807,3,8,
DEU,Neuharlingersiel,DENHS,53.702,7.706,881f149411fffff,613036321226620927,3,8,
DEU,Puttgarden,DEPUT,54.503,11.227,881f00c321fffff,613034959470329855,3,8,
DEU,Sassnitz,DESAS,54.512,13.643,881f010a59fffff,613034978587967487,3,8,
DEU,Stralsund,DESTL,54.317041,13.099031,881f015a83fffff,613035000106844159,3,8,
DEU,Travemunde,DETRV,53.954,10.858,881f029133fffff,613035083506384895,3,8,
DEU,Ueckermunde,DEUCK,53.748,14.065,881f0ec8d7fffff,613035923076022271,3,8,
DEU,Warnemunde,DEWAR,54.17,12.091,881f00624dfffff,613034933478227967,3,8,
DEU,Wismar,DEWIS,53.897,11.453,881f02b105fffff,613035092048084991,3,8,
DEU,Wolgast,DEWOL,54.0524,13.783159,881f0169e9fffff,613035004240330751,3,8,
DEU,Bensersiel,DEBEN,53.677451,7.572542,881f14954dfffff,613036321557970943,3,8,
DEU,Bremerhaven,DEBRV,53.53492,8.575086000000002,881f14a497fffff,613036325662097407,3,8,
DEU,Brunsbuttel,DEBRB,53.89204,9.124816,881f159207fffff,613036389398740991,3,8,
DEU,Cuxhaven,DECUX,53.870194,8.714434000000002,881f337537fffff,613038443248746495,3,8,
DEU,Kiel,DEKEL,54.337016,10.170592,881f06022dfffff,613035319991730175,3,8,
DEU,Nessmersiel,DENES,53.686475,7.360332,881f14931dfffff,613036320970768383,3,8,
DEU,Norddeich,DENOE,53.626446,7.158291,881f32642dfffff,613038369955381247,3,8,
DEU,Rostock,DERSK,54.093529,12.123791,881f006029fffff,613034932903608319,3,8,
DEU,Wilhelmshaven,DEWVN,53.540516,8.170911,881f14a04dfffff,613036324510760959,3,8,
DEU,Butzfleth,DEBUZ,53.65255,9.511833,881f158cc3fffff,613036387985260543,3,8,
DEU,Juist,DEJUI,53.671808,6.997749,881f3262c3fffff,613038369575796735,3,8,
DEU,Wittdun,DE69S,54.629089,8.397358000000002,881f339631fffff,613038452100825087,3,8,
DEU,Hooksiel,DEHOO,53.6273,8.02969,881f14b06bfffff,613036328837185535,3,8,
DEU,Grode,DEGXR,54.632581,8.709717,881f3148cdfffff,613038293887483903,3,8,
DEU,Hamburg,DEHAM,53.5425,9.97747,881f15ad63fffff,613036396742967295,3,8,
DEU,Andernach,DEAND,50.441627,7.422554,881fa17281fffff,613046001663475711,3,8,
DEU,Anklam,DEANK,53.860419,13.693272,881f0edb67fffff,613035928058855423,3,8,
DEU,Berndshof,DEBOF,53.74411,14.097426,881f0ec89bfffff,613035923013107711,3,8,
DEU,Bottrop,DEBOT,51.503213,6.969264,881fa5374bfffff,613046260647067647,3,8,
DEU,Braunschweig,DEBWE,52.315509,10.481383,881f116329fffff,613036101940019199,3,8,
DEU,Bremen,DEBRE,53.119634,8.705987,881f155b19fffff,613036374653665279,3,8,
DEU,Carolinensiel,DECAR,53.691198,7.80143,881f149497fffff,613036321367130111,3,8,
DEU,Demmin,DEDMN,53.91015,13.041746,881f038c95fffff,613035150986444799,3,8,
DEU,Dormagen,DEDMG,51.202837,6.692689,881fa576a1fffff,613046277648678911,3,8,
DEU,Dorsten,DEDON,51.664347,6.954427,881fa5a563fffff,613046290200133631,3,8,
DEU,Dortmund,DEDTM,51.531869,7.436299,881f12cf63fffff,613036199711342591,3,8,
DEU,Drochtersen,DEDRO,53.652783,9.509837,881f158cc3fffff,613036387985260543,3,8,
DEU,Duisburg,DEDUI,51.448794,6.752456,881fa53307fffff,613046259502022655,3,8,
DEU,Dusseldorf,DEDUS,51.217034,6.753681,881fa52b69fffff,613046257457299455,3,8,
DEU,Emmerich,DEEMM,51.828792,6.248,881fa5951dfffff,613046285831766015,3,8,
DEU,Frankfurt am Main,DEFRA,50.114939,8.740857,881faea1bbfffff,613046907693957119,3,8,
DEU,Gelsenkirchen,DEGEK,51.533772,7.069441,881fa53657fffff,613046260391215103,3,8,
DEU,Hanau,DEHAU,50.120509,8.91523,881faeaed3fffff,613046911208783871,3,8,
DEU,Haren/Ems,DEHRN,52.79464,7.252284,881f1449dbfffff,613036301305774079,3,8,
DEU,Homberg,DEHBO,51.457071,6.721529,881fa5336bfffff,613046259606880255,3,8,
DEU,Kehl,DEKEH,48.601842,7.820183,881f856287fffff,613044073229451263,3,8,
DEU,Krefeld,DEKRE,51.347229,6.660637,881fa53b59fffff,613046261735489535,3,8,
DEU,Leer,DELEE,53.217892,7.451857,881f141b11fffff,613036288745930751,3,8,
DEU,Leverkusen,DELEV,51.064897,6.901094,881fa56497fffff,613046272806354943,3,8,
DEU,Lingen,DELIG,52.505106,7.308757,881f16ab51fffff,613036464906698751,3,8,
DEU,Ludwigshafen,DELUH,49.462541,8.448175000000003,881fae6185fffff,613046890457464831,3,8,
DEU,Magdeburg,DEMAG,52.149108,11.662006,881f1eb8ebfffff,613037018313654271,3,8,
DEU,Minden,DEMID,52.302296,8.944337000000003,881f107711fffff,613036038564085759,3,8,
DEU,Neukirchen,DENEK,54.344014,11.066249,881f0634bdfffff,613035333564497919,3,8,
DEU,Neuss,DENSS,51.209004,6.693688,881fa576abfffff,613046277659164671,3,8,
DEU,Nordenham,DENHA,53.52056,8.545753,881f14a4b5fffff,613036325693554687,3,8,
DEU,Papenburg,DEPAP,53.09462,7.372656,881f14544dfffff,613036304109666303,3,8,
DEU,Peine,DEPEI,52.304349,10.227087,881f117b61fffff,613036108441190399,3,8,
DEU,Rendsburg,DEREN,54.290834,9.672466,881f06ce2dfffff,613035374752563199,3,8,
DEU,Salzgitter,DESAR,52.187789,10.420049,881f116b15fffff,613036104066531327,3,8,
DEU,Schwedt,DESDT,53.093523,14.323987,881f1daa89fffff,613036945733320703,3,8,
DEU,Sehnde,DESNE,52.30642,9.961262,881f114ad3fffff,613036095407390719,3,8,
DEU,Stade,DESTA,53.655355,9.510433,881f158ccbfffff,613036387993649151,3,8,
DEU,Walsum,DEWLS,51.517957,6.718195,881fa5a9c3fffff,613046291374538751,3,8,
DEU,Walsum,DEWLM,51.517957,6.718195,881fa5a9c3fffff,613046291374538751,3,8,
DEU,Wertheim,DEWTM,49.760945,9.514223,881fa840cdfffff,613046469357731839,3,8,
DEU,Wesel,DEWES,51.65342,6.602334,881fa5b817fffff,613046295220715519,3,8,
DEU,Wischhafen,DEWIF,53.787867,9.344755,881f15828dfffff,613036385244282879,3,8,
DEU,Worms,DEWOR,49.641655,8.373283000000002,881fae70c3fffff,613046894549008383,3,8,
FIN,Brando,FIBRA,60.411828,21.036569,88088321bbfffff,612639298117697535,3,8,
FIN,Dragsfjard,FIDRA,60.074294,22.466469,88089d46c9fffff,612641094770884607,3,8,
FIN,Eckero,FIECK,60.22507,19.535621,8808839885fffff,612639330004893695,3,8,
FIN,Foglo,FIFOG,60.031825,20.384564,8808835481fffff,612639311747088383,3,8,
FIN,Forby,FIFOR,60.097509,22.863042,88089d7895fffff,612641108138131455,3,8,
FIN,Inio,FIINI,60.397256,21.390205,88089d970bfffff,612641116314927103,3,8,
FIN,Kokar,FIKKR,59.919709,20.910799,88089cb60bfffff,612641055916949503,3,8,
FIN,Korppoo (Korpo),FIKOR,60.173854,21.557883,88089dd6dbfffff,612641133444464639,3,8,
FIN,Kronvik,FIKRO,63.042111,21.353032,88088d2e0dfffff,612639988619673599,3,8,
FIN,Kumlinge,FIKUM,60.257051,20.739352,8808833961fffff,612639304465776639,3,8,
FIN,Langnas,FILAN,60.117138,20.29971,8808830a4dfffff,612639291828338687,3,8,
FIN,Luvia,FILUV,61.343342,21.560614,88088e2217fffff,612640054128410623,3,8,
FIN,Teijo,FITEI,60.256662,22.949555,88089d6723fffff,612641103455191039,3,8,
FIN,Velkua,FIVEL,60.463082,21.667482,88089d845dfffff,612641111300636671,3,8,
FRA,Pontrieux,FRPOX,48.704645,-3.159751,88186279e9fffff,612918529022230527,3,8,
FRA,Calais,FRCQF,50.967491,1.846981,88194814e9fffff,612934307389898751,3,8,
FRA,Blaye,FRBYE,45.12489,-0.66643,88186b7839fffff,612919147044536319,3,8,
FRA,Honfleur,FRHON,49.423292,0.23506,881865ce69fffff,612918757863456767,3,8,
FRA,Le Treport,FRLTR,50.062114,1.371686,88194b16d9fffff,612934514068422655,3,8,
FRA,Bonifacio,FRBON,41.38872,9.161325,881eb22de5fffff,613029559291346943,3,8,
FRA,Royan,FRRYN,45.618744,-1.02716,88186a2dd5fffff,612919058355978239,3,8,
FRA,Calvi,FRCLY,42.565173,8.759398,881eb0cdbdfffff,613029464760123391,3,8,
FRA,Lezardrieux,FRLEZ,48.789326,-3.100286,8818627b5dfffff,612918529412300799,3,8,
FRA,Hennebont,FRHET,47.794604,-3.276776,8818440d67fffff,612916438310584319,3,8,
FRA,Harfleur,FRHRF,49.500509,0.198893,881865c103fffff,612918754266841087,3,8,
FRA,Landerneau,FRLDN,48.448634,-4.253111,88187174e9fffff,612919558472204287,3,8,
FRA,Paimboeuf,FRPBF,47.290163,-2.029858,88184589a1fffff,612916540376875007,3,8,
FRA,Treguier,FRTRE,48.786972,-3.222245,8818624c87fffff,612918516839874559,3,8,
FRA,Rochefort,FRRCO,45.942416,-0.955718,88186a3123fffff,612919059243073535,3,8,
FRA,Bayonne,FRBAY,43.494683,-1.475087,881849cd91fffff,612916833491615743,3,8,
FRA,Brest,FRBES,48.380835,-4.483213,88187160b5fffff,612919553048969215,3,8,
FRA,Bordeaux,FRBOD,44.866918,-0.558335,88186b6eadfffff,612919144481816575,3,8,
FRA,Concarneau,FRCOC,47.874843,-3.909477,881846b201fffff,612916619934433279,3,8,
FRA,Caen,FRCFR,49.183155,-0.352335,88186549c9fffff,612918722262204415,3,8,
FRA,Dieppe,FRDPE,49.927401,1.084779,88194b053bfffff,612934509339344895,3,8,
FRA,Fecamp,FRFEC,49.762973,0.368767,88194b6911fffff,612934536138850303,3,8,
FRA,Le Havre,FRLEH,49.480815,0.10541,881865c85bfffff,612918756238163967,3,8,
FRA,Marseille,FRMRS,43.323693,5.35213,8839681721fffff,613499456962166783,3,8,
FRA,Toulon,FRTLN,43.115628,5.926265,883968203bfffff,613499459405348863,3,8,
FRA,Vannes,FRVNE,47.647643,-2.757867,88184432a7fffff,612916448309805055,3,8,
FRA,Redon,FRRDN,47.645383,-2.089124,8818636d4dfffff,612918594356903935,3,8,
FRA,Bonsecours,FRBSC,49.422618,1.113711,8818659631fffff,612918742772350975,3,8,
GRC,Achladi,GRACL,38.886026,22.807031,881ede6345fffff,613032597276065791,3,8,
GRC,Agia Efimia,GRAEF,38.301976,20.601241,883f2c00e1fffff,613600880937140223,3,8,
GRC,Agia Marina Fthiotidas,GRAGM,38.89319,22.583399,881ede4e93fffff,613032591720710143,3,8,
GRC,Agios Stefanos Corfu,GRASF,39.766006,19.948762,881ed28459fffff,613031781521686527,3,8,
GRC,Amfilochia,GRAMF,38.868357,21.162668,881ed3795bfffff,613031847290470399,3,8,
GRC,Antikyra,GRATK,38.376042,22.633323,883f2d364dfffff,613600963996942335,3,8,
GRC,Astakos,GRAST,38.532855,21.081545,883f2cae0bfffff,613600927420514303,3,8,
GRC,Dombraina Boiotias,GRDMB,38.221843,22.950298,881eda5241fffff,613032317830561791,3,8,
GRC,Edipsos,GREDI,38.857061,23.040704,881ede6707fffff,613032598284795903,3,8,
GRC,Ereikousses Diapontioi Islands,GRERK,39.878036,19.579447,881ed2906dfffff,613031784763883519,3,8,
GRC,Igoumenitsa,GRIGO,39.495391,20.259697,881ed2af4dfffff,613031793051828223,3,8,
GRC,Itea,GRITA,38.430246,22.422445,883f2da8c7fffff,613600994726510591,3,8,
GRC,Kalamata,GRKLX,37.021933,22.115924,883f295811fffff,613600698182926335,3,8,
GRC,Kiato,GRKIO,38.012182,22.75323,883f2d2cdbfffff,613600961461485567,3,8,
GRC,Monemvasia,GRMON,36.682318,23.039123,883f76996bfffff,613606007125311487,3,8,
GRC,Othonoi,GROTH,39.840649,19.404763,881ed665c1fffff,613032048187146239,3,8,
GRC,Parga,GRPAR,39.28321,20.401103,881ed23509fffff,613031760231399423,3,8,
GRC,Patras,GRGPA,38.227632,21.720204,883f2d5615fffff,613600972528156671,3,8,
GRC,Paxi,GRPAX,39.197757,20.186115,881ed23aa1fffff,613031761732960255,3,8,
GRC,Plataria Thesprotias,GRPTI,39.452691,20.275362,881ed2af21fffff,613031793005690879,3,8,
GRC,Poros Kefallinias,GRPKE,38.147727,20.780713,883f2c396bfffff,613600896114229247,3,8,
GRC,Pylos,GRPYL,36.916977,21.697863,883f2b9309fffff,613600851451183103,3,8,
GRC,Rio,GRRIO,38.309731,21.785112,883f2d186dfffff,613600955977433087,3,8,
GRC,Sami,GRSMI,38.252263,20.646057,883f2c0e0bfffff,613600884470841343,3,8,
GRC,Sagiada Thesprotias,GRSGT,39.624328,20.180469,881ed2a309fffff,613031789759299583,3,8,
GRC,Thessaloniki,GRSKG,40.634997,22.918715,881ec269d1fffff,613030674888130559,3,8,
GRC,Tolo Argolidas,GRTLA,37.514044,22.857298,883f291653fffff,613600680535392255,3,8,
GRC,Volos,GRVOL,39.354918,22.93672,881ede158dfffff,613032576413597695,3,8,
GRC,Zakynthos,GRZTH,37.780053,20.902823,883f289b1dfffff,613600647461208063,3,8,
GRC,Agios Nikolaos Fokidas,GRAGF,38.349034,22.15733,883f2d0749fffff,613600951376281599,3,8,
GRC,Aktio Vonitsas,GRAKT,38.949883,20.763147,881ed34a01fffff,613031834579632127,3,8,
GRC,Drepano Riou,GRDRE,38.336018,21.844094,883f2d185bfffff,613600955958558719,3,8,
GRC,Elafonissos Lakonias,GRELN,36.508846,22.982628,883f76d5e5fffff,613606023359365119,3,8,
GRC,Frikes Ithakis,GRSAT,38.459617,20.664776,883f2c1407fffff,613600886077259775,3,8,
GRC,Kassiopi Corfu,GRKSP,39.791399,19.923104,881ed28607fffff,613031781972574207,3,8,
GIB,Gibraltar,GI888,36.133857,-5.364184,88391aa26dfffff,613494134235201535,3,8,
GBR,Appledore,GBAPP,51.053778,-4.190588,88187492e9fffff,612919772683698175,3,8,
GBR,Ardrishaig,GBASG,56.013227,-5.444236,8819094431fffff,612929990754828287,3,8,
GBR,Ardrossan,GBARD,55.64179,-4.822879,88190928d9fffff,612929983414796287,3,8,
GBR,Avonmouth,GBAVO,51.502027,-2.714782,8819580db9fffff,612935404972146687,3,8,
GBR,Baltic Wharf,GBBAW,51.447263,-2.61699,8819583921fffff,612935416623923199,3,8,
GBR,Beckingham,GBBEC,53.402895,-0.787566,881942a095fffff,612933932565921791,3,8,
GBR,Bideford,GBBID,51.018892,-4.20397,88187492a3fffff,612919772610297855,3,8,
GBR,Billingham,GBBHW,54.590846,-1.256149,881946541dfffff,612934186916904959,3,8,
GBR,Birkenhead,GBBRK,53.402543,-3.024671,8819510735fffff,612934922186784767,3,8,
GBR,Bowling,GBBOW,55.930202,-4.486842,881909a8edfffff,612930017795506175,3,8,
GBR,Braefoot Bay,GBBFB,56.035083,-3.312401,8819720d1dfffff,612937191514963967,3,8,
GBR,Bridgwater,GBBRW,51.133458,-3.003562,88195bd6cbfffff,612935665104977919,3,8,
GBR,Brightlingsea,GBBLS,51.805199,1.021603,88194eaa65fffff,612934759833665535,3,8,
GBR,Briton Ferry,GBBFY,51.629075,-3.833731,88195ab905fffff,612935588393254911,3,8,
GBR,Bromborough,GBBHK,53.354588,-2.975019,8819510407fffff,612934921333243903,3,8,
GBR,Bruichladdich,GBBCH,55.764,-6.361,88190b3355fffff,612930123668127743,3,8,
GBR,Buckie,GBBUC,57.680549,-2.961788,88192ba559fffff,612932353297219583,3,8,
GBR,Burghead,GBBUH,57.701523,-3.500536,88192b3367fffff,612932322710257663,3,8,
GBR,Burntisland,GBBTL,56.053719,-3.2361,8819720f13fffff,612937192041349119,3,8,
GBR,Burry Port,GBBPT,51.678215,-4.250244000000001,88195a1a9dfffff,612935545871400959,3,8,
GBR,Burton upon Stather,GBBUS,53.655101,-0.693813,881942b247fffff,612933937315971071,3,8,
GBR,Cairnryan,GBCYN,54.962612,-5.017185,881956a8b1fffff,612935309132300287,3,8,
GBR,Campbeltown,GBCBT,55.424867,-5.600116,881956c703fffff,612935317271347199,3,8,
GBR,Cardiff,GBCDF,51.461225,-3.166701,88195879bbfffff,612935433965273087,3,8,
GBR,Chichester,GBCST,50.806022,-0.824731,881959b0b1fffff,612935517438214143,3,8,
GBR,Cliffe,GBCLF,51.464939,0.455023,88194e66ebfffff,612934741720563711,3,8,
GBR,Clydebank,GBCLY,55.893409,-4.400750000000001,881909af21fffff,612930019460644863,3,8,
GBR,Clydeport,GBCYP,55.751645,-4.880903,88190939bbfffff,612929987946741759,3,8,
GBR,Coleraine,GBCLR,55.144348,-6.675617,88182585ddfffff,612914340342792191,3,8,
GBR,Corpach,GBCOR,56.841271,-5.134912,881908b655fffff,612929952674742271,3,8,
GBR,Coryton,GBCOY,51.504139,0.499858,88194e2961fffff,612934725201297407,3,8,
GBR,Dagenham,GBDAG,51.511889,0.151758,88194e6f5dfffff,612934743987585023,3,8,
GBR,Dartford,GBDFD,51.458667,0.265714,88194e6535fffff,612934741261287423,3,8,
GBR,Devonport,GBDVP,50.36666667,-4.183333333,881874ac3dfffff,612919779482664959,3,8,
GBR,Dundee,GBDUN,56.461875,-2.952723,8819728a67fffff,612937225146990591,3,8,
GBR,Dunoon,GBDNU,55.946,-4.922,8819090e17fffff,612929976232050687,3,8,
GBR,Eastham,GBEAM,53.322726,-2.949278,88195104e3fffff,612934921563930623,3,8,
GBR,Egilsay,GBEGI,59.154926,-2.943742,8819289b15fffff,612932144383131647,3,8,
GBR,Ellesmere Port,GBELL,53.290363,-2.893894,881951049bfffff,612934921488433151,3,8,
GBR,Erith,GBERI,51.48333333,0.183333333,88194e6e23fffff,612934743658332159,3,8,
GBR,Falmouth,GBFAL,50.156675,-5.056498,8818746ec3fffff,612919762980175871,3,8,
GBR,Faslane,GBFAS,56.064127,-4.820461,88190902c7fffff,612929973195374591,3,8,
GBR,Faversham,GBFAV,51.322262,0.902387,88194e2585fffff,612934724165304319,3,8,
GBR,Fingringhoe,GBFRH,51.846942,0.945888,88194e1683fffff,612934720136675327,3,8,
GBR,Finnart,GBFNT,56.115966,-4.836759,881909024bfffff,612929973065351167,3,8,
GBR,Flixborough,GBFLW,53.619344,-0.702323,881942b231fffff,612933937292902399,3,8,
GBR,Gainsborough,GBGAI,53.39964,-0.779596,881942a091fffff,612933932561727487,3,8,
GBR,Garston,GBGTN,53.347254,-2.906767,88195106a1fffff,612934922031595519,3,8,
GBR,Gillingham,GBGIL,51.397169,0.560604,88194a9261fffff,612934478509113343,3,8,
GBR,Glasgow,GBGLW,55.849508,-4.239357,881909aeebfffff,612930019404021759,3,8,
GBR,Glasson Dock,GBGLD,54.000304,-2.850292,88195565c9fffff,612935222452813823,3,8,
GBR,Glensanda,GBGSA,56.56609,-5.536012,8819083651fffff,612929918310809599,3,8,
GBR,Gloucester,GBGLO,51.863058,-2.252279,8819588c41fffff,612935438937620479,3,8,
GBR,Gosport,GBGOS,50.796412,-1.115967,881959aa6dfffff,612935515756298239,3,8,
GBR,Gourock,GBGUR,55.959677,-4.814104,8819090551fffff,612929973876948991,3,8,
GBR,Graemsay,GBGAE,58.931554,-3.266443,881928c4a1fffff,612932155535785983,3,8,
GBR,Grangemouth,GBGRG,56.035791,-3.683437,8819727a07fffff,612937220751359999,3,8,
GBR,Grays,GBGYS,51.471488,0.324371,88194e6557fffff,612934741296939007,3,8,
GBR,Greenock,GBGRK,55.955619,-4.7612,8819090463fffff,612929973627387903,3,8,
GBR,Hamble,GBHAM,50.857961,-1.311926,8819591405fffff,612935475381927935,3,8,
GBR,Heysham,GBHYM,54.033227,-2.922966,8819556529fffff,612935222285041663,3,8,
GBR,Howdendyke,GBHDD,53.731242,-0.850898,88194286e5fffff,612933925670486015,3,8,
GBR,Hull,GBHUL,53.737158,-0.33663,88194042c7fffff,612933769946464255,3,8,
GBR,ImmIngham,GBIMM,53.630825,-0.188129,88194046cdfffff,612933771026497535,3,8,
GBR,Inverkeithing,GBINK,56.023734,-3.397591,88197272e9fffff,612937218840854527,3,8,
GBR,Inverness,GBINV,57.493937,-4.235062,88192b6e31fffff,612932338491326463,3,8,
GBR,IpswIch,GBIPS,52.04599,1.162154,88194e8719fffff,612934750358732799,3,8,
GBR,Isle of Grain,GBIOG,51.432762,0.68622,88194e2abbfffff,612934725564104703,3,8,
GBR,Jarrow,GBJAR,54.985828,-1.479312,881973344bfffff,612937270751657983,3,8,
GBR,Keadby,GBKEA,53.592854,-0.739645,881942b01dfffff,612933936735059967,3,8,
